ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351011","Chefs & head cooks",2018,"2018","true","true",31877,4382.956657744316,31405.43307086614,2320.5767716364817,302,"chefs-head-cooks","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","232011","Paralegals & legal assistants",2018,"2018","true","true",6054,1910.2366525171094,49947.59117938553,8334.102660835313,60,"paralegals-legal-assistants","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","33909X","Lifeguards & other recreational, & all other protective service workers",2018,"2018","true","true",22154,3654.0009417903084,7920.730928951883,1936.7053682841295,261,"lifeguards-other-recreational-all-other-protective-service-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","232093","Title examiners, abstractors, and searchers",2018,"2018","true","true",1424,926.4621581641973,34803.72612359551,11684.140374484528,18,"title-examiners-abstractors-and-searchers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","232099","Legal support workers, all other",2018,"2018","true","true",1179,843.0046084241528,40377.63189143342,22889.701985331583,17,"legal-support-workers-all-other","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2018,"2018","true","true",8201,2223.290708165055,47897.07340568223,19071.180491623196,90,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339094","School bus monitors",2018,"2018","true","true",19199,3401.6229745379146,15914.533621542789,1864.8841867506428,196,"school-bus-monitors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","251000","Postsecondary teachers",2018,"2018","true","true",1392344,28834.756197930743,66886.90897077159,1352.4379712424097,14846,"postsecondary-teachers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339091","Crossing guards",2018,"2018","true","true",13468,2849.093817934345,18840.668696168697,11392.276076896465,115,"crossing-guards","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252010","Preschool & kindergarten teachers",2018,"2018","true","true",570083,18501.810105427827,24704.68669825271,640.1412719247041,5219,"preschool-kindergarten-teachers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339030","Security guards & gaming surveillance officers",2018,"2018","true","true",120186,8507.991907195204,34765.262975720965,2065.6293067503293,1136,"security-guards-gaming-surveillance-officers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339021","Private detectives & investigators",2018,"2018","true","true",5131,1758.6050399317144,60692.76515299162,11958.371641271735,52,"private-detectives-investigators","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252020","Elementary & middle school teachers",2018,"2018","true","true",3796426,47225.546536361406,49831.180818222194,357.18826313501853,40495,"elementary-middle-school-teachers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519030","Cutting workers",2018,"2018","true","true",5051,1744.8420000208855,6918.115026727381,3526.6725552069784,66,"cutting-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","3330XX","Miscellaneous law enforcement workers",2018,"2018","true","true",1908,1072.4107841246682,19333.37316561845,8957.126862607163,16,"miscellaneous-law-enforcement-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252030","Secondary school teachers",2018,"2018","true","true",747004,21166.474930984983,55357.51942693747,852.2485980572203,7667,"secondary-school-teachers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2018,"2018","true","true",5521,1824.2132809691739,43748.76218076435,8527.566341540462,55,"firstline-supervisors-of-production-operating-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333050","Police officers",2018,"2018","true","true",25302,3904.9495916056735,48304.23954628093,4467.442564365841,239,"police-officers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252050","Special education teachers",2018,"2018","true","true",250981,12289.390499141775,46693.06835577195,1242.2014680314633,2381,"special-education-teachers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333012","Correctional officers and jailers",2018,"2018","true","true",1084,808.3283769908669,26081.827490774907,13182.141849244434,7,"correctional-officers-and-jailers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","253041","Tutors",2018,"2018","true","true",183984,10524.401303250519,11594.07970801809,945.4907581492399,2053,"tutors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","2530XX","Other teachers and instructors",2018,"2018","true","true",296001,13344.152692349158,31008.745078563923,1553.6350850684735,2870,"other-teachers-and-instructors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332020","Fire inspectors",2018,"2018","true","true",1249,867.6691647216052,53120.596477181745,28123.47282863569,11,"fire-inspectors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254010","Archivists, curators, & museum technicians",2018,"2018","true","true",6675,2005.814186029659,45195.78397003745,11771.32638458385,75,"archivists-curators-museum-technicians","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5120XX","Other assemblers and fabricators",2018,"2018","true","true",9674,2414.703151746972,18687.71873061815,11385.117558391357,121,"other-assemblers-and-fabricators","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331090","Miscellaneous first-line supervisors, protective service workers",2018,"2018","true","true",7049,2061.238641876302,59732.6259043836,10172.400696629402,72,"miscellaneous-first-line-supervisors-protective-service-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254022","Librarians and media collections specialists",2018,"2018","true","true",95895,7600.3469079671,47855.19250221596,2410.739111027252,1083,"librarians-and-media-collections-specialists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331012","Firstline supervisors of police & detectives",2018,"2018","true","true",2369,1194.961321258871,89718.74250738708,19953.948171532902,26,"firstline-supervisors-of-police-detectives","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254031","Library technicians",2018,"2018","true","true",12530,2748.0972309042018,18213.415003990423,3952.796154355418,174,"library-technicians","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","259040","Teaching assistants",2018,"2018","true","true",1221763,27026.290169108983,21823.045403241053,477.94315928419286,12398,"teaching-assistants","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","31909X","Healthcare support workers, all other, including medical equipment preparers",2018,"2018","true","true",135806,9043.507436875387,33580.82631106137,2519.2581807237266,1214,"healthcare-support-workers-all-other-including-medical-equipment-preparers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519010","Chemical processing machine setters, operators, & tenders",2018,"2018","true","true",1277,877.3408529069119,40513.566170712606,26859.438689049133,8,"chemical-processing-machine-setters-operators-tenders","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319097","Phlebotomists",2018,"2018","true","true",118002,8430.39621351709,31482.663336214642,1599.0233884609177,987,"phlebotomists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","2590XX","Other education, training, & library workers",2018,"2018","true","true",93838,7518.440979156478,46399.761056288495,3062.9780663641172,946,"other-education-training-library-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513011","Bakers",2018,"2018","true","true",4219,1594.6794345283,29654.03839772458,21690.00809866846,46,"bakers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319096","Veterinary assistants & laboratory animal caretakers",2018,"2018","true","true",1090,810.5623448394703,27609.404587155965,13388.162895985351,11,"veterinary-assistants-laboratory-animal-caretakers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271010","Artists & related workers",2018,"2018","true","true",4910,1720.3165728648446,33547.81120162933,11049.646750426573,59,"artists-related-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319095","Pharmacy aides",2018,"2018","true","true",8083,2207.238728788861,57801.38970679203,12989.909088776662,77,"pharmacy-aides","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271022","Fashion designers",2018,"2018","true","true",478,536.7697250059535,11240.290794979079,8659.113766485289,6,"fashion-designers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271024","Graphic designers",2018,"2018","true","true",20656,3528.3191981741097,40811.10026142525,6610.191895832217,215,"graphic-designers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271025","Interior designers",2018,"2018","true","true",799,693.9800530910734,88376.54943679599,13821.293601927693,6,"interior-designers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","27102X","Other designers",2018,"2018","true","true",7049,2061.238641876302,41950.26188111789,9065.302301364127,77,"other-designers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319094","Medical transcriptionists",2018,"2018","true","true",36569,4694.379338578302,22044.547403538516,1980.1691288794925,324,"medical-transcriptionists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272011","Actors",2018,"2018","true","true",1454,936.1702807051507,28711.407152682255,26926.889902044044,15,"actors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518090","Miscellaneous plant & system operators",2018,"2018","true","true",2470,1220.1680469501764,44058.072874493926,8403.96679129713,25,"miscellaneous-plant-system-operators","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319092","Medical assistants",2018,"2018","true","true",531693,17870.29040224208,30992.62107644825,670.2824308142237,4520,"medical-assistants","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272012","Producers & directors",2018,"2018","true","true",9814,2432.111778045361,61823.27022620746,7719.4668726255095,105,"producers-directors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319091","Dental assistants",2018,"2018","true","true",293051,13277.622306994734,32333.664369000617,1376.6030873956279,2669,"dental-assistants","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319011","Massage therapists",2018,"2018","true","true",22893,3714.435829585452,24473.508015550604,2999.3054606115847,200,"massage-therapists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272021","Athletes and sports competitors",2018,"2018","true","true",736,666.0588402257246,21363.684782608696,10511.802493920339,5,"athletes-and-sports-competitors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272022","Coaches and scouts",2018,"2018","true","true",123793,8634.614008835151,37052.28944286026,3779.2048513165582,1170,"coaches-and-scouts","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272023","Umpires, referees, and other sports officials",2018,"2018","true","true",5964,1895.9850719882843,10076.321931589537,5495.457146397478,74,"umpires-referees-and-other-sports-officials","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","312020","Physical therapist assistants & aides",2018,"2018","true","true",96808,7636.418671482972,35881.42551235435,1707.6552223500637,999,"physical-therapist-assistants-aides","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272030","Dancers & choreographers",2018,"2018","true","true",2080,1119.7044521845676,26458.197115384617,14907.30608276367,12,"dancers-choreographers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514041","Machinists",2018,"2018","true","true",1101,814.6420413039376,59516,9661.439704318567,15,"machinists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272041","Music directors and composers",2018,"2018","true","true",1589,978.6657716060324,48773.06544996853,22498.861031124332,16,"music-directors-and-composers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272042","Musicians and singers",2018,"2018","true","true",4410,1630.3755285922578,14252.042176870747,6619.967014965605,49,"musicians-and-singers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518031","Water & wastewater treatment plant & system operators",2018,"2018","true","true",659,630.255303360805,45919.89074355084,19790.995554997986,7,"water-wastewater-treatment-plant-system-operators","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","312010","Occupational therapy assistants & aides",2018,"2018","true","true",50283,5504.429383816186,36058.56794542887,2289.7171654118083,487,"occupational-therapy-assistants-aides","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272099","Entertainers & performers, sports & related workers, all other",2018,"2018","true","true",1668,1002.6984858746476,67978.17386091127,99991.39309605776,17,"entertainers-performers-sports-related-workers-all-other","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","31113X","Orderlies and psychiatric aides",2018,"2018","true","true",61248,6074.796558760391,29012.41874020376,2450.453323510082,507,"orderlies-and-psychiatric-aides","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311131","Nursing assistants",2018,"2018","true","true",1376940,28676.299022719886,26270.873881941116,537.7264748319939,11737,"nursing-assistants","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273011","Broadcast announcers and radio disc jockeys",2018,"2018","true","true",1602,982.6609268510999,17861.811485642946,14336.732713963012,14,"broadcast-announcers-and-radio-disc-jockeys","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311122","Personal care aides",2018,"2018","true","true",1128757,25985.395643343385,22052.73712765458,580.7447915722461,9745,"personal-care-aides","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273023","News analysts, reporters, and journalists",2018,"2018","true","true",899,736.1279347913584,38759.02113459399,29100.79896514052,14,"news-analysts-reporters-and-journalists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518021","Stationary engineers & boiler operators",2018,"2018","true","true",18588,3347.0645744100366,58297.70007531741,5039.833621098248,180,"stationary-engineers-boiler-operators","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311121","Home health aides",2018,"2018","true","true",459079,16609.274746669777,22871.19469851594,1196.3092311787007,3728,"home-health-aides","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273031","Public relations specialists",2018,"2018","true","true",25037,3884.4500025112693,61057.062707193356,9729.333848612827,256,"public-relations-specialists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","299000","Other healthcare practitioners & technical Occupations",2018,"2018","true","true",69267,6460.071421863395,52397.69874543433,4374.601175165726,630,"other-healthcare-practitioners-technical-occupations","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292090","Miscellaneous health technologists & technicians",2018,"2018","true","true",121659,8559.927916797713,44597.77968748716,2728.732376742861,1081,"miscellaneous-health-technologists-technicians","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273041","Editors",2018,"2018","true","true",12445,2738.7609878301196,46291.15813579751,8371.22947932114,128,"editors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514120","Welding, soldering, & brazing workers",2018,"2018","true","true",1986,1094.1112816858697,48469.90684793555,15430.687959405112,20,"welding-soldering-brazing-workers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273042","Technical writers",2018,"2018","true","true",4448,1637.3845473063948,61619.030125899284,12846.868963582849,52,"technical-writers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292081","Opticians, dispensing",2018,"2018","true","true",31785,4376.6286233395695,39199.07119710555,3489.8990455190224,287,"opticians-dispensing","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273043","Writers & authors",2018,"2018","true","true",23839,3790.392188644189,47021.39196275012,6074.3960216097985,244,"writers-authors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292072","Medical records specialists",2018,"2018","true","true",142046,9248.746029493539,41229.749714881094,1460.000263565004,1409,"medical-records-specialists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292061","Licensed practical & licensed vocational nurses",2018,"2018","true","true",832102,22333.207512961464,38516.575395804844,827.8583076574876,7864,"licensed-practical-licensed-vocational-nurses","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273091","Interpreters and translators",2018,"2018","true","true",31013,4323.162891532916,33429.18656692355,4515.944907191615,286,"interpreters-and-translators","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273099","Media and communication workers, all other",2018,"2018","true","true",5131,1758.6050399317144,45708.4453322939,18607.665156717096,55,"media-and-communication-workers-all-other","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","29205X","Dietetic technicians and ophthalmic medical technicians",2018,"2018","true","true",56933,5856.984659318782,27590.232518925754,3663.508784494845,485,"dietetic-technicians-and-ophthalmic-medical-technicians","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","274021","Photographers",2018,"2018","true","true",6472,1975.0796424181806,28306.416409147096,9239.924281277566,66,"photographers","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292056","Veterinary technologists and technicians",2018,"2018","true","true",5513,1822.8911963693195,38773.62797025213,6419.966940360409,52,"veterinary-technologists-and-technicians","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","274030","Television, video, & motion picture camera operators & editors",2018,"2018","true","true",6749,2016.9014123076856,31816.743665728256,7732.282693749262,70,"television-video-motion-picture-camera-operators-editors","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","517011","Cabinetmakers & bench carpenters",2018,"2018","true","true",443,516.7446373583858,54048.60948081264,36295.261469905454,5,"cabinetmakers-bench-carpenters","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292055","Surgical technologists",2018,"2018","true","true",96278,7615.499731886185,48147.21282120526,2905.414100688035,863,"surgical-technologists","Educational Services, Health Care & Social Assistance","61-62","educational-services-health-care-social-assistance"
