ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","535020","Ship & boat captains & operators",2017,"2017","true","true",8255,2230.597248283543,42725.40048455482,7889.803500875483,66,"ship-boat-captains-operators","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492011","Computer, automated teller, & office machine repairers",2017,"2017","true","true",626,614.2724037199761,37858.68849840255,16459.827997451273,8,"computer-automated-teller-office-machine-repairers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292050","Health practitioner support technologists & technicians",2017,"2017","true","true",2242,1162.4901105142574,21910.102140945583,8792.778074860056,17,"health-practitioner-support-technologists-technicians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514120","Welding, soldering, & brazing workers",2017,"2017","true","true",1117,820.5398982068021,22790.409131602508,8129.383246147133,12,"welding-soldering-brazing-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172051","Civil engineers",2017,"2017","true","true",1692,1009.8862303718868,64541.05141843972,17920.37199531802,24,"civil-engineers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292061","Licensed practical & licensed vocational nurses",2017,"2017","true","true",1752,1027.6358203259615,39281.57648401827,13443.070130124837,20,"licensed-practical-licensed-vocational-nurses","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131070","Human resources workers",2017,"2017","true","true",18552,3343.81970697272,57417.286869340234,4234.458946815564,180,"human-resources-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","491011","Firstline supervisors of mechanics, installers, & repairers",2017,"2017","true","true",7437,2117.2040524826493,45609.098292322175,6641.812139347525,68,"firstline-supervisors-of-mechanics-installers-repairers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"550000","Military specific occupations","550000","Military specific occupations","550000","Military specific occupations","559830","Military, rank not specified",2017,"2017","true","true",235466,11903.987071498641,48001.56372894601,1823.079106394572,2423,"military-rank-not-specified","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","47XXXX","Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners",2017,"2017","true","true",3018,1348.7452860379713,31934.976805831677,32362.568905499375,34,"miscellaneous-construction-workers-including-solar-photovoltaic-installers-septic-tank-servicers-sewer-pipe-cleaners","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","299000","Other healthcare practitioners & technical Occupations",2017,"2017","true","true",1219,857.1855069256417,46583.21246923708,16583.138027710043,15,"other-healthcare-practitioners-technical-occupations","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172121","Marine engineers & naval architects",2017,"2017","true","true",691,645.3759339532771,67677.95947901592,26206.661124608403,11,"marine-engineers-naval-architects","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311010","Nursing, psychiatric, & home health aides",2017,"2017","true","true",1217,856.4820366045391,32031.5094494659,14866.758781194361,11,"nursing-psychiatric-home-health-aides","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"550000","Military specific occupations","550000","Military specific occupations","550000","Military specific occupations","552010","Firstline enlisted military supervisors",2017,"2017","true","true",82719,7059.204511874002,63727.74650322175,3595.087060105096,867,"firstline-enlisted-military-supervisors","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","475031","Explosives workers, ordnance handling experts, & blasters",2017,"2017","true","true",9528,2396.412775023144,28441.916981528128,4222.593946000936,103,"explosives-workers-ordnance-handling-experts-blasters","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319091","Dental assistants",2017,"2017","true","true",580,591.2728026735533,32712.137931034482,11917.675053545407,6,"dental-assistants","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","1721YY","Miscellaneous engineers, including nuclear engineers",2017,"2017","true","true",2346,1189.146368264127,61557.963341858485,13434.715489674005,24,"miscellaneous-engineers-including-nuclear-engineers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131081","Logisticians",2017,"2017","true","true",13744,2878.134776031451,59578.76433352736,6519.443898702025,116,"logisticians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512041","Structural metal fabricators & fitters",2017,"2017","true","true",503,550.6276447545804,25945.14115308151,15236.401902392554,6,"structural-metal-fabricators-fitters","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319092","Medical assistants",2017,"2017","true","true",5062,1746.7404910001133,27037.7003160806,3889.0130487774686,58,"medical-assistants","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","173020","Engineering technicians, except drafters",2017,"2017","true","true",3292,1408.6394032678509,50008.39489671932,8581.143548618287,36,"engineering-technicians-except-drafters","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474041","Hazardous materials removal workers",2017,"2017","true","true",231,373.1473906374934,29368.25974025974,26616.83967501241,5,"hazardous-materials-removal-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2017,"2017","true","true",12826,2780.363132649102,67163.24294401996,6198.99128111144,116,"human-resources-managers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331012","Firstline supervisors of police & detectives",2017,"2017","true","true",1910,1072.9726068710015,55041.24136125654,18348.46766387915,21,"firstline-supervisors-of-police-detectives","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2017,"2017","true","true",1261,871.8272679503964,63554.630452022204,19963.270338136983,13,"computer-information-systems-managers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533030","Driver/sales workers & truck drivers",2017,"2017","true","true",10400,2503.664546983889,24446.29201923077,3568.6002745984583,102,"driversales-workers-truck-drivers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","173031","Surveying & mapping technicians",2017,"2017","true","true",626,614.2724037199761,21249.185303514376,2335.6015861084206,9,"surveying-mapping-technicians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331099","Firstline supervisors of protective service workers, all other",2017,"2017","true","true",975,766.6120354965608,77614.09948717948,14583.651061151211,9,"firstline-supervisors-of-protective-service-workers-all-other","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2017,"2017","true","true",7015,2056.2612146815345,36272.986029935855,5999.966862598228,77,"electricians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332011","Firefighters",2017,"2017","true","true",3572,1467.3213367282274,30492.474244120942,6394.520485017422,34,"firefighters","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2017,"2017","true","true",1245,866.2786362684773,111018.80803212851,60894.15086153289,11,"management-analysts","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","47207X","Construction equipment operators except paving, surfacing, & tamping equipment operators",2017,"2017","true","true",1949,1083.8715406594524,36287.624422780915,17470.867507071434,18,"construction-equipment-operators-except-paving-surfacing-tamping-equipment-operators","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2017,"2017","true","true",617,609.8407398675207,51030.63047001621,11957.782104725253,8,"firstline-supervisors-of-production-operating-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192021","Atmospheric & space scientists",2017,"2017","true","true",1236,863.1418557518771,33707.773462783174,12044.625437433268,16,"atmospheric-space-scientists","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333021","Detectives & criminal investigators",2017,"2017","true","true",1202,851.1874770327584,44373.36272878536,11696.253950658811,12,"detectives-criminal-investigators","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2017,"2017","true","true",838,710.7150892431973,20549.581145584725,7264.834855593513,6,"packers-packagers-hand","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2017,"2017","true","true",3868,1526.9060125757978,117426.806876939,24712.976982232045,40,"chief-executives-legislators","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472031","Carpenters",2017,"2017","true","true",1322,892.6650734701805,23044.5552193646,3819.0497852580456,12,"carpenters","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333050","Police officers",2017,"2017","true","true",26617,4005.1167461905634,34973.717849494686,3036.5516630378092,242,"police-officers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","193030","Psychologists",2017,"2017","true","true",314,435.0499480089683,74167.81847133758,29739.69672847949,6,"psychologists","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339021","Private detectives & investigators",2017,"2017","true","true",605,603.8812656592349,63987.37024793388,18925.75360278158,5,"private-detectives-investigators","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2017,"2017","true","true",6423,1967.588508861769,30561.617935544138,5263.049912376735,65,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339030","Security guards & gaming surveillance officers",2017,"2017","true","true",3345,1419.933163112907,41457.66158445441,8372.726720133829,33,"security-guards-gaming-surveillance-officers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","1930XX","Miscellaneous social scientists, including survey researchers & sociologists",2017,"2017","true","true",1526,959.0688425017207,60720.37418086501,17799.437289003043,12,"miscellaneous-social-scientists-including-survey-researchers-sociologists","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532020","Air traffic controllers & airfield operations specialists",2017,"2017","true","true",3284,1406.9268092398556,36429.84013398295,8908.736412824745,42,"air-traffic-controllers-airfield-operations-specialists","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","33909X","Lifeguards & other recreational, & all other protective service workers",2017,"2017","true","true",729,662.8838695824793,50651,23797.036421698616,6,"lifeguards-other-recreational-all-other-protective-service-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2017,"2017","true","true",2485,1223.8672181216666,64384.54124748491,12517.646044804183,22,"training-development-specialists","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
