ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332011","Firefighters",2016,"2016","true","true",4394,1627.4146540588629,38912.228720983156,9906.508580439198,39,"firefighters","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2016,"2016","true","true",2186,1147.8802207583421,89451.32204940531,20345.64542870267,26,"management-analysts","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2016,"2016","true","true",3901,1533.4051145443752,159031.5308895155,41463.12443189203,37,"computer-information-systems-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435081","Stock clerks & order fillers",2016,"2016","true","true",4117,1575.2846574852058,35472.213747874666,9313.995487684611,41,"stock-clerks-order-fillers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","191010","Agricultural & food scientists",2016,"2016","true","true",3721,1497.6110512415166,83348.73071754904,27247.049073558916,41,"agricultural-food-scientists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518090","Miscellaneous plant & system operators",2016,"2016","true","true",6000,1901.6974427812995,64855.838,8581.86864903712,77,"miscellaneous-plant-system-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435111","Weighers, measurers, checkers, & samplers, recordkeeping",2016,"2016","true","true",3976,1548.0750389548539,51594.563128772636,24262.644510285667,49,"weighers-measurers-checkers-samplers-recordkeeping","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332020","Fire inspectors",2016,"2016","true","true",1494,948.9598237801584,37594.09303882196,14233.138810706909,21,"fire-inspectors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151199","Other Computer Occupations",2016,"2016","true","true",6002,1902.014352864555,89868.62345884705,23614.84955204599,58,"other-computer-occupations","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436010","Secretaries & administrative assistants",2016,"2016","true","true",34504,4559.927550233268,38171.91192325528,3471.3713207408246,443,"secretaries-administrative-assistants","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2016,"2016","true","true",557,579.4307301697116,222526.80071813284,181566.80370419027,7,"training-development-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119XXX","Miscellaneous managers",2016,"2016","true","true",51085,5548.111076787344,122730.49077028481,11922.61187468495,547,"miscellaneous-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","111021","General & operations managers",2016,"2016","true","true",19431,3422.1048509562806,101044.89341773455,13648.513168423477,213,"general-operations-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","191020","Biological scientists",2016,"2016","true","true",4628,1670.1847795816668,52904.707000864306,17873.980233209655,53,"biological-scientists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439011","Computer operators",2016,"2016","true","true",1002,777.1540648370585,67769.84630738523,29033.716263967115,9,"computer-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2016,"2016","true","true",1164,837.6247673654194,88819.23024054983,58185.239845084274,12,"training-development-specialists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439021","Data entry keyers",2016,"2016","true","true",2456,1216.70494109297,25482.049267100978,9560.442168459967,27,"data-entry-keyers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5191XX","Miscellaneous production workers, including semiconductor processors",2016,"2016","true","true",15769,3082.856306754837,41998.42691356459,6230.289205889025,170,"miscellaneous-production-workers-including-semiconductor-processors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339030","Security guards & gaming surveillance officers",2016,"2016","true","true",2591,1249.6966204821958,38506.117715167886,14695.335124754205,29,"security-guards-gaming-surveillance-officers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518031","Water & wastewater treatment plant & system operators",2016,"2016","true","true",1083,807.9553656600893,76445.50600184672,25626.8971939856,9,"water-wastewater-treatment-plant-system-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439022","Word processors & typists",2016,"2016","true","true",1599,981.7402624719609,63187.99061913696,71489.67886456543,24,"word-processors-typists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113011","Administrative services managers (Legacy)",2016,"2016","true","true",959,760.2958674900073,58891.890510948906,16223.271639474595,8,"administrative-services-managers-legacy","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","5350XX","Sailors & marine oilers, & ship engineers",2016,"2016","true","true",1838,1052.5549234389168,53802.45973884657,33198.5028132716,18,"sailors-marine-oilers-ship-engineers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","33909X","Lifeguards & other recreational, & all other protective service workers",2016,"2016","true","true",865,722.0736890936448,38362.89595375722,12271.542363949298,7,"lifeguards-other-recreational-all-other-protective-service-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439061","Office clerks, general",2016,"2016","true","true",8081,2206.9639669780663,47870.39302066576,16178.479572772574,111,"office-clerks-general","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","191030","Conservation scientists & foresters",2016,"2016","true","true",7156,2076.8218134238145,63962.02808831749,8494.37030145405,95,"conservation-scientists-foresters","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351011","Chefs & head cooks",2016,"2016","true","true",498,547.8840863392213,20600.925702811244,13565.327044869435,7,"chefs-head-cooks","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2016,"2016","true","true",4730,1688.4891121150665,85540.96279069767,15801.210566549053,38,"purchasing-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2016,"2016","true","true",4265,1603.3484135631184,55683.30574443142,9888.337874620354,39,"miscellaneous-office-administrative-support-workers-including-desktop-publishers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352010","Cooks",2016,"2016","true","true",1357,904.4043774903685,23785.479734708915,11942.103339167643,22,"cooks","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2016,"2016","true","true",4771,1695.791059238359,86307.77992035213,16278.244952972775,47,"firstline-supervisors-of-production-operating-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518021","Stationary engineers & boiler operators",2016,"2016","true","true",763,678.1658056131522,64011.2883355177,40602.12594983257,10,"stationary-engineers-boiler-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","451011","Firstline supervisors of farming, fishing, & forestry workers",2016,"2016","true","true",55968,5807.123293425518,44789.78278659234,4193.960727437238,603,"firstline-supervisors-of-farming-fishing-forestry-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192030","Chemists & materials scientists",2016,"2016","true","true",2903,1322.799252445878,75470.59696865312,11944.543925088421,27,"chemists-materials-scientists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131161","Market research analysts & marketing specialists",2016,"2016","true","true",1368,908.0625482365115,84355.29605263157,26763.991285131196,11,"market-research-analysts-marketing-specialists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","452011","Agricultural inspectors",2016,"2016","true","true",831,707.7404688209704,27168.138387484956,11379.377146818284,10,"agricultural-inspectors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352021","Food preparation workers",2016,"2016","true","true",563,582.5431706043449,12844.476021314387,9396.043081673331,7,"food-preparation-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119013","Farmers, ranchers, & other agricultural managers",2016,"2016","true","true",263327,12587.190706898713,54052.123261192355,3041.6618263008286,3556,"farmers-ranchers-other-agricultural-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","452041","Graders & sorters, agricultural products",2016,"2016","true","true",24660,3855.0894662480755,17941.675425790756,1590.9939818650553,195,"graders-sorters-agricultural-products","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5370XX","Conveyor operators & tenders, & hoist & winch operators",2016,"2016","true","true",1856,1057.696269460569,39628.609375,12312.455291047492,18,"conveyor-operators-tenders-hoist-winch-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2016,"2016","true","true",385,481.730948723756,24174.262337662338,10657.644808394898,5,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519198","Helpersproduction workers",2016,"2016","true","true",690,644.9087560457781,47568.3768115942,15701.876687202865,7,"helpersproduction-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","4520XX","Miscellaneous agricultural workers, including animal breeders",2016,"2016","true","true",745219,21139.798942708298,21519.484457588977,537.1588154059767,7344,"miscellaneous-agricultural-workers-including-animal-breeders","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","372012","Maids & housekeeping cleaners",2016,"2016","true","true",3340,1418.8712981784456,19101.138323353294,5294.452451717049,27,"maids-housekeeping-cleaners","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192040","Environmental scientists & geoscientists",2016,"2016","true","true",12109,2701.536330749902,168087.1380791147,27162.77208918403,123,"environmental-scientists-geoscientists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2016,"2016","true","true",16562,3159.4130786781993,40507.05246950851,9572.355548258578,177,"laborers-freight-stock-material-movers-hand","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","453000","Fishing & hunting workers",2016,"2016","true","true",19495,3427.735166997115,46025.962862272376,9579.241027311027,205,"fishing-hunting-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","37201X","Janitors & building cleaners",2016,"2016","true","true",11589,2642.898174178733,28814.2225386142,4999.677639344624,135,"janitors-building-cleaners","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","537030","Dredge, excavating, & loading machine operators",2016,"2016","true","true",5405,1804.9473375242096,48924.76651248844,10254.287015761614,71,"dredge-excavating-loading-machine-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","517041","Sawing machine setters, operators, & tenders, wood",2016,"2016","true","true",678,639.2762836652735,31197.4808259587,16457.088777570116,14,"sawing-machine-setters-operators-tenders-wood","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","454011","Forest & conservation workers",2016,"2016","true","true",5757,1862.7916175750258,54307.83203057148,28745.367371119064,66,"forest-conservation-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","152031","Operations research analysts",2016,"2016","true","true",1745,1025.5807676235984,93442.95816618911,46657.469222330496,7,"operations-research-analysts","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131199","Business operations specialists, all other",2016,"2016","true","true",2445,1213.9772236033716,86321.36319018406,42764.756392467796,27,"business-operations-specialists-all-other","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","454020","Logging workers",2016,"2016","true","true",35069,4597.101226993231,35346.70538082067,4598.8841909667735,379,"logging-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192099","Other Physical Scientists",2016,"2016","true","true",1538,962.8322517924156,126897.12743823147,38665.22424153313,15,"other-physical-scientists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2016,"2016","true","true",6588,1992.699052589944,130303.24423193686,30848.338142370514,60,"financial-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","471011","Firstline supervisors of construction trades & extraction workers",2016,"2016","true","true",51317,5560.690603474961,92011.47968509461,6235.149111251719,568,"firstline-supervisors-of-construction-trades-extraction-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","373010","Grounds maintenance workers",2016,"2016","true","true",19225,3403.9190073069035,21270.456644993497,2723.1686267690675,179,"grounds-maintenance-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131023","Purchasing agents, except wholesale, retail, & farm products",2016,"2016","true","true",4529,1652.2248686185012,56568.02428792228,9900.90300333488,41,"purchasing-agents-except-wholesale-retail-farm-products","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","535020","Ship & boat captains & operators",2016,"2016","true","true",1501,951.1803350119933,123545.99333777482,56286.348237621714,10,"ship-boat-captains-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","1930XX","Miscellaneous social scientists, including survey researchers & sociologists",2016,"2016","true","true",387,482.98057382743934,65995.71317829458,31480.32827795371,6,"miscellaneous-social-scientists-including-survey-researchers-sociologists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472031","Carpenters",2016,"2016","true","true",1921,1076.0577308333227,23224.672566371682,5597.603749811986,14,"carpenters","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","171020","Surveyors, cartographers, & photogrammetrists",2016,"2016","true","true",1703,1013.1635082302137,83402.0164415737,48871.18903687466,11,"surveyors-cartographers-photogrammetrists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2016,"2016","true","true",25103,3889.5564284562843,82248.67059713979,10497.9304305367,275,"accountants-auditors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514120","Welding, soldering, & brazing workers",2016,"2016","true","true",11775,2664.02091160467,60817.35414012739,9353.062248302127,115,"welding-soldering-brazing-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2016,"2016","true","true",2578,1246.5576400374978,31659.486423584174,13933.130910446418,33,"construction-laborers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","392011","Animal trainers",2016,"2016","true","true",12044,2694.2763769819503,29143.258053802725,7420.7068687647725,106,"animal-trainers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","194011","Agricultural & food science technicians",2016,"2016","true","true",4958,1728.7039121575608,39235.189794271886,6619.49458350219,75,"agricultural-food-science-technicians","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2016,"2016","true","true",2766,1291.209508056972,60587.368402024586,16868.105943531427,22,"transportation-storage-distribution-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","47207X","Construction equipment operators except paving, surfacing, & tamping equipment operators",2016,"2016","true","true",24329,3829.133860101324,59664.972789674874,6880.869621214517,296,"construction-equipment-operators-except-paving-surfacing-tamping-equipment-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519195","Molders, shapers, & casters, except metal & plastic",2016,"2016","true","true",652,626.8990081591878,23551.133435582822,17358.777560737763,6,"molders-shapers-casters-except-metal-plastic","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","392021","Nonfarm animal caretakers",2016,"2016","true","true",8762,2298.070227983875,28789.543140835427,7773.821162280366,94,"nonfarm-animal-caretakers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2016,"2016","true","true",9737,2422.5502861741415,76070.83567834036,12567.836001446249,103,"electricians","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2016,"2016","true","true",870,724.1575877254096,83479.24367816091,68789.71410228524,10,"construction-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","194021","Biological technicians",2016,"2016","true","true",407,495.30345267770787,26363.157248157248,16854.789575148785,7,"biological-technicians","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","393090","Miscellaneous entertainment attendants & related workers",2016,"2016","true","true",530,565.2126872989422,11974.709433962264,13228.6112871329,8,"miscellaneous-entertainment-attendants-related-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
